OG0000093	WP_011054005.1	WP_011091565.1	WP_029585610.1	WP_029585610.1	WP_029585610.1	WP_011672705.1	WP_029585610.1	WP_029585610.1	WP_029585610.1	WP_029585610.1	WP_029585610.1	WP_013878045.1	WP_044005643.1	WP_014500187.1	WP_025369135.1	WP_025369135.1	WP_025369135.1	WP_025369135.1	WP_053940434.1	WP_075474341.1	WP_075433520.1	WP_158341073.1	WP_011054005.1	WP_158361080.1	WP_158349594.1	WP_158350821.1	WP_158336684.1	WP_158342028.1	WP_158352027.1	WP_158353738.1	WP_158337533.1	WP_158343873.1	WP_158362959.1	WP_158355244.1	WP_158356182.1	WP_158356761.1	WP_158358067.1	WP_158359860.1	WP_158360781.1	WP_158364806.1	WP_158338779.1	WP_158365886.1	WP_158367015.1	WP_158369112.1	WP_187308788.1	WP_158340245.1	WP_158340817.1	WP_158345151.1	WP_158346733.1	WP_158347979.1	WP_174240620.1	WP_158346733.1	WP_158360781.1	WP_075472867.1	WP_075474891.1	WP_075434249.1	WP_075432247.1	WP_158349200.1	WP_154060921.1	WP_154027651.1	WP_154061286.1	WP_154028812.1	WP_154029374.1	WP_154061658.1	WP_154049007.1	WP_075474891.1	WP_154049383.1
OG0000094	WP_011054006.1	WP_011091566.1	WP_010896146.1	WP_009874467.1	WP_009874467.1	WP_011672706.1	WP_009874467.1	WP_009874467.1	WP_009874467.1	WP_009874467.1	WP_009874467.1	WP_013878046.1	WP_014499647.1	WP_014500188.1	WP_025369136.1	WP_025369136.1	WP_025369136.1	WP_025369136.1	WP_053940435.1	WP_075474342.1	WP_075433521.1	WP_158341072.1	WP_011054006.1	WP_158361079.1	WP_158349596.1	WP_158350823.1	WP_158336787.1	WP_187305772.1	WP_158352029.1	WP_158353740.1	WP_158337535.1	WP_158343875.1	WP_158362961.1	WP_158355246.1	WP_158356183.1	WP_158356762.1	WP_158358069.1	WP_158359862.1	WP_158360782.1	WP_158364808.1	WP_158338781.1	WP_158365887.1	WP_158367017.1	WP_158369114.1	WP_158339676.1	WP_158340246.1	WP_158340818.1	WP_158345153.1	WP_158346735.1	WP_158347980.1	WP_163119601.1	WP_158346735.1	WP_158360782.1	WP_075472870.1	WP_075474893.1	WP_075434124.1	WP_075432249.1	WP_158349201.1	WP_154060922.1	WP_154027653.1	WP_154061287.1	WP_154028814.1	WP_154029375.1	WP_154061659.1	WP_154049008.1	WP_075474893.1	WP_154049384.1
OG0000095	WP_011054007.1	WP_011091567.1	WP_009874468.1	WP_009874468.1	WP_009874468.1	WP_011672707.1	WP_009874468.1	WP_009874468.1	WP_009874468.1	WP_009874468.1	WP_009874468.1	WP_013878047.1	WP_014499648.1	WP_014500189.1	WP_025369137.1	WP_025369137.1	WP_025369137.1	WP_025369137.1	WP_053940436.1	WP_075474343.1	WP_075433522.1	WP_158341071.1	WP_011054007.1	WP_158361078.1	WP_158349597.1	WP_158350825.1	WP_158336685.1	WP_158342031.1	WP_158352031.1	WP_158353742.1	WP_158337537.1	WP_158343877.1	WP_158362963.1	WP_158355248.1	WP_158356184.1	WP_158356763.1	WP_158358071.1	WP_158359866.1	WP_158360783.1	WP_158364810.1	WP_158338783.1	WP_158365888.1	WP_158367019.1	WP_158369116.1	WP_158339677.1	WP_158340247.1	WP_158340819.1	WP_158345155.1	WP_158346737.1	WP_158347981.1	WP_163119603.1	WP_158346737.1	WP_158360783.1	WP_075472872.1	WP_075474894.1	WP_075434126.1	WP_075432251.1	WP_158349202.1	WP_154060923.1	WP_154027655.1	WP_154061288.1	WP_154028816.1	WP_154029376.1	WP_154061660.1	WP_154049009.1	WP_075474894.1	WP_154049385.1
OG0000096	WP_011054009.1	WP_011091569.1	WP_009874470.1	WP_009874470.1	WP_009874470.1	WP_011672709.1	WP_009874470.1	WP_009874470.1	WP_009874470.1	WP_009874470.1	WP_009874470.1	WP_013878049.1	WP_014499650.1	WP_014500191.1	WP_025369139.1	WP_025369139.1	WP_025369139.1	WP_025369139.1	WP_053940438.1	WP_075474345.1	WP_075433524.1	WP_158341069.1	WP_011054009.1	WP_158361076.1	WP_158349601.1	WP_158350830.1	WP_158336687.1	WP_158342035.1	WP_158352036.1	WP_158353746.1	WP_158337541.1	WP_158343881.1	WP_158362967.1	WP_158340821.1	WP_158356186.1	WP_158356765.1	WP_158358075.1	WP_158359871.1	WP_158360785.1	WP_158364814.1	WP_158338786.1	WP_158365890.1	WP_158367023.1	WP_158369120.1	WP_158339679.1	WP_158340249.1	WP_158340821.1	WP_158345159.1	WP_158346741.1	WP_158347984.1	WP_163119612.1	WP_158346741.1	WP_158360785.1	WP_082252449.1	WP_075474899.1	WP_075434130.1	WP_075432255.1	WP_158349204.1	WP_154060925.1	WP_154027659.1	WP_154061290.1	WP_154028820.1	WP_154029378.1	WP_154061662.1	WP_154049011.1	WP_075474899.1	WP_154049387.1
OG0000097	WP_011054010.1	WP_011091570.1	WP_009874471.1	WP_009874471.1	WP_009874471.1	WP_011672710.1	WP_009874471.1	WP_009874471.1	WP_009874471.1	WP_009874471.1	WP_009874471.1	WP_013878050.1	WP_014499651.1	WP_014500192.1	WP_025369140.1	WP_025369140.1	WP_025369140.1	WP_025369140.1	WP_053940439.1	WP_075474346.1	WP_075433525.1	WP_158341068.1	WP_011054010.1	WP_158361075.1	WP_158349603.1	WP_158350832.1	WP_158336688.1	WP_158342037.1	WP_158352038.1	WP_158353748.1	WP_158337543.1	WP_158343883.1	WP_158362969.1	WP_158355252.1	WP_158356187.1	WP_158356766.1	WP_158358077.1	WP_158359874.1	WP_158360786.1	WP_158364816.1	WP_158338788.1	WP_158365891.1	WP_158367025.1	WP_158369122.1	WP_158339680.1	WP_158340250.1	WP_158340822.1	WP_158345161.1	WP_158346743.1	WP_158347986.1	WP_163119614.1	WP_178919406.1	WP_158360786.1	WP_075472878.1	WP_075474901.1	WP_075434131.1	WP_075432257.1	WP_158349205.1	WP_154060926.1	WP_154027661.1	WP_154061291.1	WP_154028822.1	WP_154029379.1	WP_154061663.1	WP_154049012.1	WP_075474901.1	WP_154049388.1
OG0000098	WP_011054011.1	WP_011091571.1	WP_009874472.1	WP_009874472.1	WP_009874472.1	WP_011672711.1	WP_009874472.1	WP_009874472.1	WP_009874472.1	WP_009874472.1	WP_009874472.1	WP_013878051.1	WP_014499652.1	WP_014500193.1	WP_025369141.1	WP_025369141.1	WP_025369141.1	WP_025369141.1	WP_053940440.1	WP_075474347.1	WP_075433526.1	WP_158341067.1	WP_011054011.1	WP_158361074.1	WP_158349605.1	WP_158350834.1	WP_158336689.1	WP_158342039.1	WP_158352040.1	WP_158353750.1	WP_158337545.1	WP_158343885.1	WP_158362971.1	WP_158355254.1	WP_158356188.1	WP_158356767.1	WP_158358079.1	WP_158359876.1	WP_158360787.1	WP_158364819.1	WP_158338790.1	WP_158365892.1	WP_158367028.1	WP_158369124.1	WP_158339681.1	WP_158340251.1	WP_158340823.1	WP_158345163.1	WP_158346745.1	WP_158347988.1	WP_163119617.1	WP_158346745.1	WP_158360787.1	WP_075472880.1	WP_075474903.1	WP_075434133.1	WP_075432260.1	WP_158349206.1	WP_154060927.1	WP_154027663.1	WP_154061292.1	WP_154028824.1	WP_154029380.1	WP_154061664.1	WP_154049013.1	WP_075474903.1	WP_154049389.1
OG0000099	WP_011054013.1	WP_011091573.1	WP_010896148.1	WP_010896148.1	WP_009874474.1	WP_011672713.1	WP_009874474.1	WP_010896148.1	WP_010896148.1	WP_010896148.1	WP_010896148.1	WP_013878053.1	WP_014499654.1	WP_014500195.1	WP_025369143.1	WP_025369143.1	WP_025369143.1	WP_025369143.1	WP_053940442.1	WP_075474349.1	WP_075433528.1	WP_158341065.1	WP_011054013.1	WP_158361072.1	WP_158349608.1	WP_158350838.1	WP_158336691.1	WP_158342043.1	WP_158352044.1	WP_158353923.1	WP_158337550.1	WP_158343889.1	WP_158362975.1	WP_158355258.1	WP_158356190.1	WP_158356769.1	WP_158358083.1	WP_158359882.1	WP_158360789.1	WP_158364823.1	WP_158338794.1	WP_158365894.1	WP_158367033.1	WP_158369128.1	WP_158339683.1	WP_158340253.1	WP_158340825.1	WP_158345167.1	WP_158346749.1	WP_158347992.1	WP_163119810.1	WP_158346749.1	WP_158360789.1	WP_075472884.1	WP_075474907.1	WP_075434136.1	WP_075432266.1	WP_158349208.1	WP_154060929.1	WP_154027667.1	WP_154061294.1	WP_154028828.1	WP_154029382.1	WP_154061666.1	WP_154049015.1	WP_075474907.1	WP_154049391.1
OG0000100	WP_011054014.1	WP_011091574.1	WP_010896149.1	WP_009874475.1	WP_009874475.1	WP_011672714.1	WP_009874475.1	WP_009874475.1	WP_009874475.1	WP_009874475.1	WP_009874475.1	WP_013878054.1	WP_014499655.1	WP_014500196.1	WP_025369144.1	WP_025369144.1	WP_025369144.1	WP_025369144.1	WP_053940443.1	WP_075474350.1	WP_075433529.1	WP_158341064.1	WP_011054014.1	WP_158361071.1	WP_158349610.1	WP_158350841.1	WP_158336692.1	WP_158342045.1	WP_158352046.1	WP_158353925.1	WP_158337552.1	WP_158343891.1	WP_158362977.1	WP_158355261.1	WP_158356191.1	WP_158356770.1	WP_158358085.1	WP_158360102.1	WP_158360790.1	WP_158364825.1	WP_158338796.1	WP_158365895.1	WP_158367035.1	WP_158369130.1	WP_158339684.1	WP_158340254.1	WP_158340826.1	WP_158345169.1	WP_158346751.1	WP_158347994.1	WP_163119621.1	WP_158346751.1	WP_158360790.1	WP_075472886.1	WP_075474909.1	WP_075434138.1	WP_075432269.1	WP_158349209.1	WP_154060930.1	WP_154027669.1	WP_154061295.1	WP_154028830.1	WP_154029383.1	WP_154061667.1	WP_154049016.1	WP_075474909.1	WP_154049392.1
OG0000101	WP_011054015.1	WP_011091575.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_011672715.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_013878055.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_053940444.1	WP_075474351.1	WP_009874476.1	WP_158341063.1	WP_011054015.1	WP_158361070.1	WP_158349612.1	WP_158350843.1	WP_158336693.1	WP_158342047.1	WP_158352048.1	WP_158353754.1	WP_011054015.1	WP_158343892.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_009874476.1	WP_053940444.1	WP_009874476.1	WP_158338798.1	WP_009874476.1	WP_053940444.1	WP_053940444.1	WP_009874476.1	WP_053940444.1	WP_009874476.1	WP_009874476.1	WP_053940444.1	WP_053940444.1	WP_053940444.1	WP_053940444.1	WP_053940444.1	WP_075472888.1	WP_075474911.1	WP_075434139.1	WP_075432272.1	WP_158349210.1	WP_154049017.1	WP_154027671.1	WP_154061296.1	WP_154028832.1	WP_154029384.1	WP_154061668.1	WP_154049017.1	WP_075474911.1	WP_154049393.1
OG0000102	WP_011054018.1	WP_011091578.1	WP_009874479.1	WP_009874479.1	WP_009874479.1	WP_011672718.1	WP_009874479.1	WP_009874479.1	WP_009874479.1	WP_009874479.1	WP_009874479.1	WP_013878058.1	WP_014499658.1	WP_014500199.1	WP_025369147.1	WP_025369147.1	WP_025369147.1	WP_025369147.1	WP_053940447.1	WP_075474354.1	WP_075433532.1	WP_158341060.1	WP_011054018.1	WP_158361067.1	WP_158349617.1	WP_158350849.1	WP_158336696.1	WP_158342053.1	WP_158352054.1	WP_158353762.1	WP_158337558.1	WP_158343898.1	WP_158362983.1	WP_158355267.1	WP_158356194.1	WP_158356773.1	WP_158358091.1	WP_158359889.1	WP_158360793.1	WP_158364831.1	WP_158338804.1	WP_158365898.1	WP_158367041.1	WP_158369136.1	WP_158339687.1	WP_158340257.1	WP_158340829.1	WP_158345175.1	WP_158346757.1	WP_158348000.1	WP_163119627.1	WP_158346757.1	WP_158360793.1	WP_075472894.1	WP_075474917.1	WP_075434143.1	WP_075432279.1	WP_158349213.1	WP_154049020.1	WP_154027677.1	WP_154061299.1	WP_154028838.1	WP_154029387.1	WP_154061671.1	WP_154049020.1	WP_075474917.1	WP_154049396.1
OG0000103	WP_011054019.1	WP_011091579.1	WP_009874480.1	WP_009874480.1	WP_009874480.1	WP_011672719.1	WP_009874480.1	WP_009874480.1	WP_009874480.1	WP_009874480.1	WP_009874480.1	WP_013878059.1	WP_014499659.1	WP_014500200.1	WP_025369148.1	WP_025369148.1	WP_025369148.1	WP_025369148.1	WP_053940448.1	WP_075474355.1	WP_075433533.1	WP_158341059.1	WP_011054019.1	WP_158361066.1	WP_158349618.1	WP_158350850.1	WP_158336697.1	WP_158342055.1	WP_158352056.1	WP_158353765.1	WP_158337560.1	WP_158343900.1	WP_158362985.1	WP_158355269.1	WP_158356195.1	WP_158356774.1	WP_158358093.1	WP_158359891.1	WP_158360794.1	WP_158364833.1	WP_158338806.1	WP_158365899.1	WP_158367043.1	WP_158369138.1	WP_158339688.1	WP_158340258.1	WP_158340830.1	WP_158345177.1	WP_158346760.1	WP_158348002.1	WP_163119629.1	WP_178919410.1	WP_158360794.1	WP_075472896.1	WP_075474919.1	WP_075434145.1	WP_075432282.1	WP_158349214.1	WP_154060933.1	WP_154027679.1	WP_154029388.1	WP_154028840.1	WP_154029388.1	WP_154061672.1	WP_154049021.1	WP_075474919.1	WP_154049397.1
OG0000104	WP_011054022.1	WP_011091582.1	WP_009874483.1	WP_012619571.1	WP_009874483.1	WP_011672722.1	WP_009874483.1	WP_012619571.1	WP_012619571.1	WP_009874483.1	WP_014499080.1	WP_013878062.1	WP_014499662.1	WP_014500203.1	WP_025369151.1	WP_025369151.1	WP_025369151.1	WP_025369151.1	WP_053940451.1	WP_075474358.1	WP_075433536.1	WP_158341057.1	WP_011054022.1	WP_158361063.1	WP_158349625.1	WP_158350856.1	WP_158336700.1	WP_158342061.1	WP_158352060.1	WP_187306489.1	WP_158337566.1	WP_187306302.1	WP_158362991.1	WP_158355275.1	WP_158356197.1	WP_158356777.1	WP_158358099.1	WP_158359900.1	WP_158360797.1	WP_158364839.1	WP_158338812.1	WP_158365902.1	WP_158367049.1	WP_158369144.1	WP_158339691.1	WP_158340261.1	WP_158340833.1	WP_160118326.1	WP_158346766.1	WP_158348008.1	WP_163119635.1	WP_178919412.1	WP_158360797.1	WP_075472902.1	WP_075474923.1	WP_075434146.1	WP_075432288.1	WP_158349217.1	WP_154060936.1	WP_154027685.1	WP_154061301.1	WP_154028844.1	WP_154029390.1	WP_154061676.1	WP_154049024.1	WP_075474923.1	WP_154049399.1
OG0000105	WP_011054027.1	WP_011091586.1	WP_009874488.1	WP_012619574.1	WP_009874488.1	WP_011672724.1	WP_009874488.1	WP_012619574.1	WP_012619574.1	WP_009874488.1	WP_009874488.1	WP_013878064.1	WP_014499667.1	WP_014500207.1	WP_025369156.1	WP_025369156.1	WP_025369156.1	WP_025369156.1	WP_053940457.1	WP_154017318.1	WP_075433540.1	WP_158341052.1	WP_011054027.1	WP_158361058.1	WP_158349632.1	WP_158350863.1	WP_158336703.1	WP_158342067.1	WP_158352066.1	WP_158353780.1	WP_158337578.1	WP_158343913.1	WP_158362999.1	WP_158355283.1	WP_158356201.1	WP_158356779.1	WP_158358109.1	WP_158359912.1	WP_158360803.1	WP_158364847.1	WP_158338819.1	WP_158365905.1	WP_158367059.1	WP_158369154.1	WP_158339694.1	WP_158340266.1	WP_158340837.1	WP_158345189.1	WP_158346789.1	WP_158348016.1	WP_163119643.1	WP_158346789.1	WP_158360803.1	WP_075472908.1	WP_075474927.1	WP_075434150.1	WP_075432291.1	WP_158349219.1	WP_154060938.1	WP_154027689.1	WP_154061303.1	WP_154028849.1	WP_154029392.1	WP_154061680.1	WP_154049026.1	WP_075474927.1	WP_154049401.1
OG0000106	WP_011054029.1	WP_011091588.1	WP_009874490.1	WP_009874490.1	WP_009874490.1	WP_041749180.1	WP_009874490.1	WP_009874490.1	WP_009874490.1	WP_009874490.1	WP_009874490.1	WP_041750222.1	WP_014499669.1	WP_014500209.1	WP_025369158.1	WP_025369158.1	WP_025369158.1	WP_025369158.1	WP_053940459.1	WP_075474364.1	WP_075433542.1	WP_158341050.1	WP_011054029.1	WP_158361056.1	WP_158349636.1	WP_158350867.1	WP_158336705.1	WP_158342072.1	WP_158352070.1	WP_158353785.1	WP_158337582.1	WP_158343917.1	WP_158363003.1	WP_158355287.1	WP_158356203.1	WP_158356861.1	WP_158358116.1	WP_158359918.1	WP_158360805.1	WP_158364851.1	WP_158338825.1	WP_158366051.1	WP_158367064.1	WP_158369158.1	WP_158339696.1	WP_158340268.1	WP_158340839.1	WP_158345193.1	WP_158346793.1	WP_158348020.1	WP_163119647.1	WP_158346793.1	WP_158360805.1	WP_075472912.1	WP_075474932.1	WP_075434252.1	WP_075432297.1	WP_158349221.1	WP_154060940.1	WP_154027693.1	WP_154061305.1	WP_154028853.1	WP_154029394.1	WP_154061684.1	WP_154049028.1	WP_075474932.1	WP_154049403.1
OG0000107	WP_011054035.1	WP_050703102.1	WP_009874496.1	WP_009874496.1	WP_009874496.1	WP_011672731.1	WP_009874496.1	WP_009874496.1	WP_009874496.1	WP_009874496.1	WP_009874496.1	WP_013878071.1	WP_014499676.1	WP_014500216.1	WP_025369165.1	WP_025369165.1	WP_025369165.1	WP_025369165.1	WP_053940467.1	WP_154017313.1	WP_075433548.1	WP_158341043.1	WP_011054035.1	WP_158361048.1	WP_158349646.1	WP_158350875.1	WP_158336710.1	WP_158342085.1	WP_158352081.1	WP_158353801.1	WP_158337600.1	WP_158343934.1	WP_158363016.1	WP_158355303.1	WP_158356211.1	WP_158356787.1	WP_158358130.1	WP_158359932.1	WP_158360813.1	WP_158364865.1	WP_158338836.1	WP_158365917.1	WP_158367079.1	WP_158369173.1	WP_158339702.1	WP_158340276.1	WP_158340846.1	WP_158345200.1	WP_158346808.1	WP_158348036.1	WP_163119656.1	WP_158346808.1	WP_158360813.1	WP_075472923.1	WP_075474940.1	WP_154101270.1	WP_082252736.1	WP_158349225.1	WP_154060945.1	WP_154027703.1	WP_154061310.1	WP_154028863.1	WP_154029399.1	WP_154061692.1	WP_154049033.1	WP_075474940.1	WP_154049408.1
OG0000108	WP_011054047.1	WP_011091612.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_011672738.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_013878075.1	WP_014499690.1	WP_014500228.1	WP_025369179.1	WP_025369179.1	WP_025369179.1	WP_025369179.1	WP_053940477.1	WP_075474383.1	WP_075433560.1	WP_158341033.1	WP_011054047.1	WP_158361038.1	WP_158349660.1	WP_187306106.1	WP_158336724.1	WP_158342101.1	WP_158352101.1	WP_158353824.1	WP_158337626.1	WP_158343960.1	WP_158363041.1	WP_158355332.1	WP_158356225.1	WP_158356800.1	WP_158358158.1	WP_158359962.1	WP_158360825.1	WP_158364892.1	WP_158338862.1	WP_158365943.1	WP_158367114.1	WP_158369196.1	WP_158339715.1	WP_158340287.1	WP_158340860.1	WP_158345218.1	WP_158346834.1	WP_158348060.1	WP_163119687.1	WP_178919454.1	WP_158360825.1	WP_075472935.1	WP_075474955.1	WP_075434168.1	WP_075432323.1	WP_158349233.1	WP_154060952.1	WP_154027717.1	WP_154061316.1	WP_154028876.1	WP_154029406.1	WP_154061702.1	WP_154049040.1	WP_075474955.1	WP_154049415.1
OG0000109	WP_011054048.1	WP_011091613.1	WP_009874511.1	WP_009874511.1	WP_009874511.1	WP_011672739.1	WP_009874511.1	WP_009874511.1	WP_009874511.1	WP_009874511.1	WP_009874511.1	WP_013878076.1	WP_014499691.1	WP_014500229.1	WP_025369180.1	WP_025369180.1	WP_025369180.1	WP_025369180.1	WP_053940478.1	WP_075474384.1	WP_075433561.1	WP_158341032.1	WP_011054048.1	WP_158361037.1	WP_158349662.1	WP_158350898.1	WP_158336725.1	WP_158342103.1	WP_158352103.1	WP_158353826.1	WP_158337628.1	WP_158343962.1	WP_158363043.1	WP_158340861.1	WP_158356226.1	WP_158356801.1	WP_158358160.1	WP_158359965.1	WP_158360826.1	WP_158364893.1	WP_158338865.1	WP_158365945.1	WP_158367118.1	WP_158369198.1	WP_158339716.1	WP_158340288.1	WP_158340861.1	WP_158345220.1	WP_158346836.1	WP_158348061.1	WP_163119689.1	WP_158346836.1	WP_158360826.1	WP_075472937.1	WP_075474957.1	WP_075434170.1	WP_075432326.1	WP_158349234.1	WP_154060953.1	WP_154027719.1	WP_154061317.1	WP_154028878.1	WP_154029407.1	WP_154061704.1	WP_154049041.1	WP_075474957.1	WP_154049416.1
OG0000110	WP_011054049.1	WP_011091614.1	WP_009874512.1	WP_009874512.1	WP_009874512.1	WP_011672740.1	WP_009874512.1	WP_009874512.1	WP_009874512.1	WP_009874512.1	WP_009874512.1	WP_013878077.1	WP_014499692.1	WP_014500230.1	WP_025369181.1	WP_025369181.1	WP_025369181.1	WP_025369181.1	WP_053940479.1	WP_075474385.1	WP_075433562.1	WP_158341031.1	WP_011054049.1	WP_158361659.1	WP_158349664.1	WP_158350900.1	WP_158336726.1	WP_158342105.1	WP_158352105.1	WP_158353828.1	WP_158337630.1	WP_158343964.1	WP_158363045.1	WP_158355334.1	WP_158356227.1	WP_158356802.1	WP_158358162.1	WP_158359967.1	WP_158360827.1	WP_158364895.1	WP_158338867.1	WP_158365947.1	WP_158367122.1	WP_158369200.1	WP_158339717.1	WP_158340289.1	WP_158340862.1	WP_158345222.1	WP_158346838.1	WP_158348063.1	WP_163119690.1	WP_158346838.1	WP_158360827.1	WP_075472939.1	WP_075474960.1	WP_075434171.1	WP_075432328.1	WP_158349235.1	WP_154060954.1	WP_154027721.1	WP_154061318.1	WP_154028880.1	WP_154029408.1	WP_154061706.1	WP_154049042.1	WP_075474960.1	WP_154049417.1
OG0000111	WP_011054060.1	WP_011091625.1	WP_009874525.1	WP_012619590.1	WP_009874525.1	WP_011672744.1	WP_009874525.1	WP_012619590.1	WP_012619590.1	WP_012619590.1	WP_012619590.1	WP_013878080.1	WP_014499704.1	WP_014500241.1	WP_025369191.1	WP_025369191.1	WP_025369191.1	WP_025369191.1	WP_053940488.1	WP_075474397.1	WP_075433572.1	WP_158341021.1	WP_011054060.1	WP_158361026.1	WP_158349678.1	WP_158350916.1	WP_158336740.1	WP_158342120.1	WP_158352120.1	WP_158353842.1	WP_158337649.1	WP_158343986.1	WP_158363063.1	WP_158355356.1	WP_158356237.1	WP_158356812.1	WP_158358184.1	WP_158359992.1	WP_158360837.1	WP_158364917.1	WP_158338891.1	WP_158365967.1	WP_158367157.1	WP_158369218.1	WP_014499704.1	WP_158340301.1	WP_158340874.1	WP_158345233.1	WP_158345795.1	WP_158348083.1	WP_163119707.1	WP_158345795.1	WP_158360837.1	WP_075472943.1	WP_075474966.1	WP_075434179.1	WP_075432339.1	WP_158349238.1	WP_154049046.1	WP_154027727.1	WP_154061321.1	WP_154028888.1	WP_154029411.1	WP_154061714.1	WP_154049046.1	WP_075474966.1	WP_154049420.1
OG0000112	WP_011054061.1	WP_011091626.1	WP_010896171.1	WP_014498796.1	WP_009874528.1	WP_011672745.1	WP_009874528.1	WP_014498796.1	WP_014498796.1	WP_014498796.1	WP_014498796.1	WP_013878081.1	WP_014499705.1	WP_014500242.1	WP_025369192.1	WP_025369192.1	WP_025369192.1	WP_025369192.1	WP_053940489.1	WP_075474399.1	WP_075433573.1	WP_158341020.1	WP_011054061.1	WP_158361025.1	WP_158349680.1	WP_158350918.1	WP_158336741.1	WP_158342122.1	WP_158352122.1	WP_158353844.1	WP_158337651.1	WP_158343988.1	WP_158363065.1	WP_158355360.1	WP_158356238.1	WP_158356813.1	WP_158358186.1	WP_158359997.1	WP_158360838.1	WP_158364919.1	WP_158338896.1	WP_158365969.1	WP_158367163.1	WP_158369220.1	WP_158339729.1	WP_158340303.1	WP_158340876.1	WP_158345235.1	WP_158345799.1	WP_158348087.1	WP_163119709.1	WP_158345799.1	WP_158360838.1	WP_075472945.1	WP_075475039.1	WP_075434181.1	WP_075432340.1	WP_158349239.1	WP_154060958.1	WP_154027729.1	WP_154061322.1	WP_154028890.1	WP_154029412.1	WP_154061716.1	WP_154049047.1	WP_075475039.1	WP_154049421.1
OG0000113	WP_011054064.1	WP_011091630.1	WP_009874531.1	WP_009874531.1	WP_009874531.1	WP_011672747.1	WP_009874531.1	WP_009874531.1	WP_009874531.1	WP_009874531.1	WP_009874531.1	WP_013878083.1	WP_014499708.1	WP_014500245.1	WP_025369195.1	WP_025369195.1	WP_025369195.1	WP_025369195.1	WP_053940491.1	WP_075474404.1	WP_075433576.1	WP_158341531.1	WP_011054064.1	WP_158361022.1	WP_158349684.1	WP_158350922.1	WP_158336744.1	WP_158342127.1	WP_158352126.1	WP_158353848.1	WP_158337657.1	WP_158343994.1	WP_158363071.1	WP_158355367.1	WP_158356241.1	WP_158356816.1	WP_158358192.1	WP_158360003.1	WP_158360841.1	WP_158364925.1	WP_158338904.1	WP_158365975.1	WP_158367172.1	WP_158369225.1	WP_158339732.1	WP_158340306.1	WP_158340879.1	WP_158345239.1	WP_158345805.1	WP_158348091.1	WP_163119715.1	WP_158345805.1	WP_158360841.1	WP_075472951.1	WP_075474970.1	WP_075434187.1	WP_075432347.1	WP_158349242.1	WP_154060989.1	WP_154027735.1	WP_154061325.1	WP_154028896.1	WP_154029415.1	WP_154061722.1	WP_154049077.1	WP_075474970.1	WP_154049424.1
OG0000114	WP_011054075.1	WP_011091641.1	WP_009874547.1	WP_009874547.1	WP_009874547.1	WP_011672754.1	WP_009874547.1	WP_014499175.1	WP_009874547.1	WP_014498970.1	WP_009874547.1	WP_013878088.1	WP_014499722.1	WP_014500258.1	WP_025369210.1	WP_025369210.1	WP_025369210.1	WP_025369210.1	WP_053940506.1	WP_075474443.1	WP_075433590.1	WP_158341003.1	WP_011054075.1	WP_158361010.1	WP_158349702.1	WP_158350940.1	WP_158336754.1	WP_158342138.1	WP_158352135.1	WP_158353871.1	WP_158337684.1	WP_158344021.1	WP_158363092.1	WP_158355395.1	WP_158356255.1	WP_158356830.1	WP_158358220.1	WP_158360038.1	WP_158360854.1	WP_158364954.1	WP_158338934.1	WP_158366002.1	WP_158367215.1	WP_158369250.1	WP_158339745.1	WP_158340321.1	WP_158340897.1	WP_158345249.1	WP_158345831.1	WP_158348124.1	WP_163119741.1	WP_178918876.1	WP_158360854.1	WP_075472964.1	WP_075474982.1	WP_075434197.1	WP_075432362.1	WP_158349248.1	WP_154060966.1	WP_154027746.1	WP_154061331.1	WP_154028907.1	WP_154029421.1	WP_154061739.1	WP_154049055.1	WP_075474982.1	WP_154049430.1
